scenario,bad_debt_usd
1269,1385217527.2181132
1270,1354368356.9354064
1271,1324974068.1058512
1272,1347241698.0707753
1273,1353982305.512401
1274,1442701272.8368523
1275,1384669689.9213853
1276,1312759904.90921
1277,1343616046.1419697
1278,1316493700.9306555
1279,1382053198.4555905
1280,1305593807.4741826
1281,1335869246.8883314
1282,1382268454.0815847
1283,1336490611.4302387
1284,1339858109.3123493
1285,1338456901.1472197
1286,1360561549.868064
1287,1320249259.7493112
1288,1358215892.5231113
1289,1402549736.4841394
1290,1393643785.8416972
1291,1389645342.9050338
1292,1381636182.9634087
1293,1369330812.1382415
1294,1408556583.5025501
1295,1352788175.708099
1296,1416942415.1935477
1297,1295667206.649819
1298,1355105854.2922285
1299,1377269014.8435566
1300,1346837779.0923195
1301,1306751774.1060371
1302,1326053149.4001842
1303,1284156127.3857815
1304,1310856644.9011812
1305,1334844996.494533
1306,1332537609.716851
1307,1341361445.1499317
1308,1391359288.8934686
1309,1399682200.1650918
1310,1381770379.8735466
1311,1343561456.5708618
1312,1396218450.0305898
1313,1368547952.3359644
1314,1334874362.0531275
1315,1395712968.2560992
1316,1387975156.5526378
1317,1366177401.7393484
1318,1374536852.3393679
1319,1354059917.8639185
1320,1320491687.7555923
1321,1338649940.8183744
1322,1339935110.1899498
1323,1381662902.6441467
1324,1365788271.9716063
1325,1362477562.3121474
1326,1373993351.645493
1327,1325266149.9184103
1328,1399552914.4802604
1329,1330536759.9015317
1330,1333372264.9925833
1331,1360930022.4039047
1332,1347663495.924783
1333,1422745058.7464035
1334,1389949801.9175882
1335,1305589631.3167806
1336,1310329155.9000266
1337,1368253236.2582326
1338,1347427726.6821156
1339,1291842443.5447192
1340,1314062254.6836576
1341,1372583143.555099
1342,1377903632.174796
1343,1375890512.0949814
1344,1409114860.0455096
1345,1289635448.0720375
1346,1343436114.390755
1347,1303220219.7320144
1348,1438827157.5525887
1349,1353498579.6594028
1350,1327221430.377135
1351,1368718497.7585704
1352,1347061138.4378724
1353,1288716483.1326592
1354,1339752272.8487518
1355,1356218296.4884439
1356,1378605009.8350477
1357,1374565115.2655268
1358,1388471476.9665544
1359,1360168513.82276
1360,1312700266.7479098
1361,1314987613.3886733
1362,1304211712.2707283
1363,1377934838.6825192
1364,1396620632.0897856
1365,1360170415.4646952
1366,1342261485.5784698
1367,1307682805.2558687
1368,1330477505.5384479
1369,1342795653.921014
1370,1357962198.0701756
1371,1287517207.7517364
1372,1388702304.1959586
1373,1344879955.4063437
1374,1308593875.5148504
1375,1381055611.1183739
1376,1301710435.4702866
1377,1324275879.821098
1378,1387752318.427848
1379,1373641966.541159
1380,1394022957.848753
1381,1297422858.1794999
1382,1367255954.4467776
1383,1329547385.581307
1384,1306445174.6755664
1385,1395906416.8995652
1386,1374149727.0780942
1387,1382250635.4139004
1388,1316921170.1952417
1389,1343945777.5579422
1390,1365570259.6504061
1391,1360504179.279063
1392,1324561617.6567726
1393,1350827905.69233
1394,1350342062.4695084
1395,1359641567.9112935
1396,1374608131.6503463
1397,1331539252.533882
1398,1345321126.6295547
1399,1365215845.2684011
1400,1325542930.0815551
1401,1378106137.2241056
1402,1366130843.9283118
1403,1369462622.5719702
1404,1405060504.8112075
1405,1438618014.1508029
1406,1394266428.9117398
1407,1337888667.086436
1408,1385668659.29936
1409,1384266275.859839
1410,1304081444.984572
1411,1362728977.0415797
1412,1372002493.1804092
1413,1298115820.9927366
1414,1383074152.5720077
1415,1381340846.5697374
1416,1345157347.4202595
1417,1368592062.4968703
1418,1311395096.3758888
1419,1309586462.6301777
1420,1377585660.0350177
1421,1388788094.6733112
1422,1302199850.991462
1423,1407532682.5288217
1424,1343309107.0286813
1425,1412927071.3312807
1426,1348300875.1447787
1427,1369990387.1716769
1428,1387514153.9196622
1429,1334409043.120473
1430,1319662087.715325
1431,1363888939.9404035
1432,1334443863.0979083
1433,1304939060.6661232
1434,1386614233.2208333
1435,1341727070.0605915
1436,1395149802.339708
1437,1423315408.946135
1438,1363641903.3748798
1439,1320933576.6087067
1440,1358645131.5962987
1441,1374964645.9203804
1442,1374387200.4035897
1443,1418344246.1044536
1444,1353159182.642694
1445,1360130190.298575
1446,1375144148.0784795
1447,1321535860.5630088
1448,1325481296.9784894
1449,1331922027.7069724
1450,1372427949.4087749
1451,1429051410.5652335
1452,1345419511.8020577
1453,1399829111.629749
1454,1324095044.846225
1455,1391856886.8454883
1456,1339346005.6589234
1457,1364714941.9752977
1458,1330147861.3167217
1459,1337396610.0971603
1460,1361045122.8154519
1461,1363329979.915206
1462,1321176916.9219043
1463,1333344584.4511468
1464,1388584030.8522253
1465,1371486681.1434321
1466,1396690087.181187
1467,1356953218.5312006
1468,1379396212.559139
1469,1348469562.2691777
1470,1323547292.4402287
1471,1338528674.06404
1472,1301418900.3425267
1473,1373916141.3433433
1474,1346130726.1307132
1475,1352582522.3239534
1476,1381287849.7387633
1477,1371791030.356304
1478,1327951323.9317756
1479,1321727031.106357
1480,1387645936.549149
1481,1377167835.4266443
1482,1398348067.7040675
1483,1412129141.8170056
1484,1356019970.8787925
1485,1327164495.000843
1486,1361636935.9052138
1487,1384490487.7970037
1488,1340591164.2212896
1489,1354657225.5502546
1490,1376590341.4872308
1491,1330768571.1651354
1492,1403745994.273059
1493,1344171722.4259558
1494,1338211135.036557
1495,1407328254.8145587
1496,1396946353.3602667
1497,1310624094.2484298
1498,1376708500.9639816
1499,1323115396.2325084
1500,1344674576.1966999
1501,1353656087.75402
1502,1343705040.0047407
1503,1338135422.1061845
1504,1293138220.3378952
1505,1367316982.5428576
1506,1352620639.3758388
1507,1347691838.231725
1508,1426232139.5662105
1509,1365008701.4469035
1510,1407558794.068383
1511,1388057153.896951
1512,1406955843.4448674
1513,1328024541.3857987
1514,1344037781.9482472
1515,1394405116.0132496
1516,1387260285.2115874
1517,1263329481.6297598
1518,1338344258.8749022
1519,1303452915.666912
1520,1334511124.5264516
1521,1416503816.169007
1522,1335782313.683474
1523,1385107694.6724682
1524,1386098238.4274642
1525,1313551182.7292154
1526,1339432734.8667967
1527,1387120173.9711149
1528,1347597866.407844
1529,1327861587.6947582
1530,1346641689.549268
1531,1372483408.2801874
1532,1342514571.5108879
1533,1402081724.817941
1534,1349305496.5354016
1535,1389623526.1139894
1536,1405971103.1242201
1537,1375266831.986077
1538,1341249622.5525339
1539,1359789097.7790527
1540,1314323132.542603
1541,1322720000.574428
1542,1350797042.7746487
1543,1371485944.0308492
1544,1345674343.4680512
1545,1344062152.1283965
1546,1338788739.205483
1547,1311841811.9570205
1548,1352411607.6380007
1549,1366923075.7186022
1550,1382780757.6932669
1551,1355748018.0792887
1552,1361169605.8956146
1553,1383720003.5622406
1554,1379824552.106358
1555,1345259931.3025756
1556,1384422322.752972
1557,1311937529.2746594
1558,1369961915.564535
1559,1348885216.3919485
1560,1391583029.0537667
1561,1350168363.2088737
1562,1352370250.0967033
1563,1341583913.7500646
1564,1348892563.0775282
1565,1300220324.8649144
1566,1323532521.6195927
1567,1359156660.4836226
1568,1314580825.005894
1569,1370835390.692038
1570,1331202954.997707
1571,1321773848.0201328
1572,1388162552.470702
1573,1379219178.8900378
1574,1432285854.1382947
1575,1354423136.5179162
1576,1363762152.3482008
1577,1316268318.574593
1578,1359941000.933806
1579,1313996891.927881
1580,1339363024.2788615
1581,1355108257.2499797
1582,1316445036.7558088
1583,1380805294.0374105
1584,1355912522.4487722
1585,1348675446.6590035
1586,1433731921.4097989
1587,1316384803.0826745
1588,1395870829.3292387
1589,1367938155.74479
1590,1336094202.9390447
1591,1341173186.4167984
1592,1390020115.8180954
1593,1347921091.5591214
1594,1394692982.4267032
1595,1350604412.1655433
1596,1375912868.3661904
1597,1387790737.2133908
1598,1286838999.2157223
1599,1385665618.390239
1600,1363723784.8014326
1601,1356668346.1513991
1602,1363819403.5787356
1603,1320115550.845574
1604,1350600056.558933
1605,1398890540.6045523
1606,1325668593.9826837
1607,1349373434.8250978
1608,1379187741.3621857
1609,1356961487.1920865
1610,1310040934.6551456
1611,1401877586.872639
1612,1291008566.2289693
1613,1365822796.5879648
1614,1321230366.2183483
1615,1380006177.3061004
1616,1338833544.0720296
1617,1408799553.818544
1618,1315745848.3581376
1619,1370835246.7249403
1620,1344590456.8520286
1621,1383797529.7850783
1622,1296438332.6730971
1623,1307612909.977371
1624,1355696983.668379
1625,1343096320.9070284
1626,1282548709.5386708
1627,1361203164.0759041
1628,1330490174.9283204
1629,1252420222.8603156
1630,1417228493.1716847
1631,1326477025.4028924
1632,1350828490.788365
1633,1371618897.5898895
1634,1323380556.3211548
1635,1325584031.3826096
1636,1415897674.7590723
1637,1431764289.9865837
1638,1342347097.687739
1639,1331777480.6657584
1640,1342183458.946071
1641,1441345446.3632298
1642,1342868912.4065673
1643,1352106995.3522522
1644,1365151482.6926737
1645,1320257166.0845537
1646,1354855178.546452
1647,1376362236.320862
1648,1337793850.4452176
1649,1295746644.4304607
1650,1368831114.0963008
1651,1269168439.8260841
1652,1365225405.5416856
1653,1361584601.574719
1654,1358935120.358219
1655,1336175426.763736
1656,1334585513.821821
1657,1315839783.9986813
1658,1366506990.2699153
1659,1324914221.2712648
1660,1341034853.19704
1661,1303032121.0541487
1662,1309295201.1261716
1663,1354907920.3084478
1664,1386852686.0039425
1665,1352564324.8269398
1666,1369732397.5497742
1667,1296607610.1144874
1668,1353061630.0076427
1669,1282262067.0323107
1670,1320347564.63076
1671,1416987944.566951
1672,1414198568.7982314
1673,1379648725.7694907
1674,1326059803.099025
1675,1347360867.117589
1676,1371730317.2117407
1677,1318075190.279218
1678,1383377078.0355668
1679,1332042625.9445283
1680,1377809345.58812
1681,1377272340.3888214
1682,1317356299.588321
1683,1336736678.8415668
1684,1341482375.050228
1685,1330025009.711601
1686,1290655195.9695067
1687,1378144072.4539835
1688,1357966825.0275958
1689,1354329517.094338
1690,1403064543.8217568
1691,1305204238.3685753
1692,1342543681.5650535
1693,1396647232.740137
1694,1290311118.7619383
1695,1383661902.6520479
1696,1336495485.3092613
1697,1336079465.2367344
1698,1424242298.3358738
1699,1424009008.288997
1700,1369041310.464838
1701,1353375918.643746
1702,1297599631.0032988
1703,1346071582.124679
1704,1297503239.7209632
1705,1298205884.565379
1706,1342699529.3972762
1707,1334158681.848988
1708,1371019616.9294279
1709,1342364401.2169714
1710,1318197538.7125256
1711,1397094914.0771105
1712,1368684185.0323608
1713,1349999683.6591442
1714,1364690458.4041302
1715,1353589558.2893016
1716,1347695602.707703
1717,1374590850.1283436
1718,1322693404.8233366
1719,1338140899.4751594
1720,1323504625.4457095
1721,1345040610.6594872
1722,1392516488.6607184
1723,1362286906.0230377
1724,1388918512.529369
1725,1335632698.4800043
1726,1365561862.8424773
1727,1338924268.1149528
1728,1362019333.7402952
1729,1314719580.162206
1730,1348292171.3801136
1731,1356381093.8009121
1732,1326439808.1180596
1733,1348937551.9256406
1734,1421088164.3904924
1735,1375256601.5855582
1736,1438900542.9695606
1737,1355820409.5170949
1738,1368516579.180485
1739,1380964362.7848003
1740,1297702979.3569381
1741,1326178037.082999
1742,1374280872.9349668
1743,1316208379.890407
1744,1386284280.0208719
1745,1318653333.1964011
1746,1339351517.3409748
1747,1327171833.7820673
1748,1317734600.9271321
1749,1336108181.3636334
1750,1371427256.6415272
1751,1357031438.9165494
1752,1338074970.4793515
1753,1385655759.1935625
1754,1335826703.7328768
1755,1321202832.4946592
1756,1312255882.12064
1757,1327899214.9223242
1758,1329971811.8854117
1759,1343379092.7619252
1760,1331045767.6651857
1761,1360206947.3276618
1762,1351503462.5470939
1763,1338754721.2586563
1764,1319353894.3143504
1765,1334495673.6102426
1766,1450854833.574611
1767,1331834131.8900485
1768,1318763808.9953082
1769,1341029279.7732313
1770,1329561209.1616423
1771,1321850404.3674855
1772,1327142131.269744
1773,1367638283.0997362
1774,1360972582.5363808
1775,1280814194.8287973
1776,1343730800.920933
1777,1349927121.8593032
1778,1356421395.119171
1779,1329987825.3690577
1780,1335827847.4161057
1781,1399426494.833391
1782,1337560651.146913
1783,1376045628.4596722
1784,1346299921.690804
1785,1352540157.2195418
1786,1430181789.411173
1787,1366121244.803042
1788,1338018236.454141
1789,1306713423.0539036
1790,1398140347.1811254
1791,1387617663.4567513
1792,1399568133.820555
1793,1435085422.647005
1794,1358025166.7078123
1795,1368327782.0791764
1796,1317276386.3105211
1797,1365848602.8136728
1798,1328326040.261395
1799,1333645656.118713
1800,1352721059.8161395
1801,1317252922.8483615
1802,1394534452.1826117
1803,1385025070.6558514
1804,1315724003.041732
1805,1362410741.5082908
1806,1408447568.93489
1807,1368665459.7747157
1808,1391530631.6994548
1809,1307466159.7752717
1810,1351950993.1617873
1811,1365015207.1389048
1812,1345527484.6937952
1813,1390141199.733596
1814,1349865135.414303
1815,1373721079.5194204
1816,1358572666.103947
1817,1350235528.7643135
1818,1331264289.3897386
1819,1345817601.8367782
1820,1324992085.092151
1821,1366390141.7982945
1822,1350899034.9512682
1823,1389513387.0180802
1824,1301095550.2397037
1825,1331148012.1795292
1826,1334888313.4564338
1827,1321159700.2885685
1828,1324635796.4035082
1829,1321867396.8587775
1830,1361240474.4939573
1831,1351660872.6351264
1832,1359789076.15319
1833,1315305940.852814
1834,1449630463.677367
1835,1344131970.216118
1836,1317327961.9624844
1837,1331585216.0539389
1838,1371257932.175762
1839,1348068054.7235234
1840,1325992165.240468
1841,1356671281.2972543
1842,1353517515.7752345
1843,1338305855.574463
1844,1334135949.806872
1845,1370889630.9257612
1846,1357690287.2667384
1847,1337465276.252037
1848,1409393875.9271605
1849,1320598072.2059147
1850,1335851402.0011663
1851,1435636222.0013855
1852,1365640998.6977699
1853,1297408811.014193
1854,1343445807.2566166
1855,1324158465.8991268
1856,1351644360.4534585
1857,1313111920.1393597
1858,1333128898.9403594
1859,1365114187.1219568
1860,1337347431.4195433
1861,1342690836.0921717
1862,1397637112.5671642
1863,1317639500.8656123
1864,1348795491.0250387
1865,1351544415.3804543
1866,1389800018.8526165
1867,1284425984.1565654
1868,1319140312.1885972
1869,1357728566.2445483
1870,1363482590.4472938
1871,1407646327.704671
1872,1328018075.3735285
1873,1355517603.9390876
1874,1367390275.5245104
1875,1296673945.24225
1876,1339994858.1704173
1877,1390048351.5587485
1878,1324558543.5674276
1879,1314619039.3434157
1880,1357201269.1238608
1881,1344444932.1241047
1882,1354576612.9554155
1883,1395878129.384681
1884,1350238078.436262
1885,1391375782.0066338
1886,1375982985.033124
1887,1384245370.069262
1888,1463051780.0954127
1889,1320497404.272601
1890,1370429626.9796255
1891,1341086049.2934916
1892,1337977611.656296
1893,1384364465.2777936
1894,1312239965.1431797
1895,1369677364.6883016
1896,1393774165.3761437
1897,1355502313.1131976
1898,1350150520.715677
1899,1292732409.8951738
1900,1377518002.4827416
1901,1348294888.9829264
1902,1421249715.349797
1903,1333082142.789468
1904,1301229657.5864813
1905,1384722520.1183262
1906,1355167729.5204544
1907,1381411235.1968737
1908,1334468941.8002727
1909,1282646798.01519
1910,1350557946.3657339
1911,1345587390.5471978
1912,1364493531.041225
1913,1380564440.1168883
1914,1382542118.368579
1915,1387403205.7327435
1916,1346716615.2045238
1917,1406355592.332512
1918,1377246714.81982
1919,1362026629.720254
1920,1290723666.1332626
1921,1397136488.7164237
1922,1351055126.382736
1923,1317858242.8578162
1924,1378606527.0534246
1925,1357736671.3755627
1926,1343061766.5180466
1927,1322700946.2767487
1928,1366105444.1217532
1929,1271625613.272489
1930,1330617394.1789365
1931,1420736638.240257
1932,1375688973.3085287
1933,1306086035.7817702
1934,1356165140.392201
1935,1354752632.8923807
1936,1350131831.7560203
1937,1364860207.1580477
1938,1336969749.797135
1939,1340823754.942504
1940,1310830545.5176847
1941,1341492076.2221637
